1964 0
2123 0
3027 0
4007 0
5007 0
6007 0
7008 0
8008 0
9008 0
10009 0
11009 0
12010 0
13010 0
14011 0
15011 0
16011 0
17012 0
18012 0
19013 0
20014 0
21014 0
22015 0
